,0,1,2,3,4,5,6,7
27.0,0.8491350405259365,0.9754809031400399,0.6596077313277134,0.7479454390329431,0.20101677936888243,0.8408051627502993,0.4266875251902674,0.09354253648467105
28.0,0.5101118658495113,0.9023077462878453,0.24658965586528145,0.7121159805569384,0.9679580400438471,0.4048905585751578,0.33417816986392224,0.35130156029664406
29.0,0.5805847240306306,0.7898590424281666,0.2639860536705635,0.1671491954735765,0.5085155744062867,0.9619621959721113,0.7706399933600623,0.6642934429345556
30.0,0.6117900450599062,1.0285764624441114,0.36709993483448594,0.14659766204357524,0.5046071387608395,0.4643658783722991,0.6473174079067449,0.4041356972662049
31.0,0.1538752509963759,0.7709001131728659,0.8042302528644959,0.8305199491755244,0.9023766823881907,0.7815501399000894,0.5976704055893876,0.06927825299398113
32.0,0.30782710659162127,0.0687205885893521,0.26138057574692675,0.26279914833724843,0.26038464649790943,0.2597304200648185,0.34876724948644255,0.6176020333142094
33.0,0.38123880496617185,0.5144907804398297,0.6888466066752679,0.7444582513625677,0.5671789717918305,0.6232612377150774,0.8979227335678895,0.17631396672673216
34.0,1.0291722833852286,0.3180209079817292,0.8048256207585262,0.871969768865608,0.2368898633640543,0.9308928974276642,0.42123095540292654,0.7497564312580964
35.0,0.8810778791388437,0.6550812317752431,0.07415554535041624,0.8383904075351563,0.8386720034689014,0.6921890608242117,0.4182323469499639,0.8046741229656051
36.0,0.68081495915815,0.08356526046346809,0.46536216421680354,0.7886473513000395,0.11422431861343552,0.34660293964641653,0.7511950709027597,0.28415355599475134
37.0,0.32684752397994404,0.7658668835987349,0.19483717022773633,0.4062418511911942,1.0378791966132048,0.8794136792131173,0.6423722006196954,0.8363838783993103
38.0,0.3093780527542605,0.3289962559924538,0.5205924073030245,0.7833836022748016,1.1810818504928056,0.8477169667009061,0.42614695914005457,0.3410293753274212
39.0,0.1054912706411382,0.49417275485365947,0.5772925161413,0.21629407389328548,0.5398076776292486,0.4435004523132239,-0.19692443729935108,0.5137868463866099
40.0,0.4360836481675744,0.5730312355165924,0.9062453085109671,0.9045481878872254,0.4460547992491586,0.33060317022172464,0.658075132330841,-0.017463862109018482
41.0,0.14370022674057972,0.3537331366938346,0.6632987585566794,0.7943895584359042,1.1541108850914632,0.8021800074221449,0.7328849589662002,0.8358483316817227
42.0,0.3542321652286037,0.5541628384790421,0.4369847692725709,0.40381682370906924,0.5609234095692985,0.35203806138942484,0.4191985668483726,0.5995165693778156
43.0,0.8889473619308825,0.8211463598101364,0.14114039773690387,0.20916365506577045,0.3005855435977538,0.03043986769890685,-0.08566364084277214,0.6332183521810254
44.0,0.13886126208188584,0.16595194678797112,0.12087212526690289,0.4611089851459808,0.20629765533516342,0.5038312049659462,0.2436166864201793,0.8347174256792894
45.0,0.6816078680310718,0.19875810022823867,0.6423342597151214,0.5200116698892737,0.5895067884944467,0.2610491798239026,1.0086819550315724,0.6627736225795843
46.0,0.5265663601433191,0.14857997731834485,0.7716884231174971,0.8019106559715576,0.8021472919961845,0.21779693294334604,0.8732811148054919,0.4308459438974949
47.0,0.0893924694527372,0.278097991392836,0.16039543840730655,0.7554989807728644,-0.17383770562501993,0.4314247471202964,0.45389290076230954,0.4502689492758651
48.0,0.7827237982252839,1.019814447402138,0.04993633185813271,0.605910563437223,0.4885677757478622,0.6003073868618373,0.32965000395688443,0.4499026482340384
49.0,0.37530239033797547,-0.10605922436299707,0.3899333642932878,-0.002607698574237003,0.7475263743820785,0.47631953184998477,0.46306347483978094,0.5564616130452541
50.0,0.32089264231092696,-0.06952953661475947,0.33545194477269474,0.5795303464087721,0.24041687427447897,0.5482385173259279,-0.19094159448223164,0.1533827821200942
51.0,0.9241327062293228,0.04157736719298103,0.2847240408927494,0.06496182607009858,0.9258019069606492,0.7584812830522025,0.8558719497807984,0.45422957253844554
52.0,0.48935894562250726,0.14004783933161946,0.6501155612073903,0.9432958589352984,0.6457055125902983,0.8169791380090623,0.7753619920152917,0.6562159790601296
53.0,0.634007460454858,0.6136566383023877,0.8874639369642754,0.6161252596535473,0.9162089174337836,0.8080741895794791,0.40773217159754815,0.06541212810286724
54.0,0.6131782491771272,0.817255969136948,0.2295211119938502,0.3086607494837784,0.049212716256906604,0.060490748716790735,0.437764916469678,0.5983378225511636
55.0,0.17184777266377588,0.48785408143411024,0.14642117926227619,1.0049943693980359,0.6271289774737097,0.8247104393493508,0.7109702548298523,0.19740103866442762
56.0,0.8347514971778509,0.45902484323817183,0.3489001560799275,0.801336866293352,0.1579325103738295,0.6020778803089862,0.20483004972788169,0.561245042688936
57.0,0.34070423056718613,0.26736393166186645,0.26197801182137165,0.6221522046294011,0.25252580153223964,0.4247829293376413,0.5688433069678764,0.8280067101717792
58.0,0.5432383362266456,0.6746630012292022,0.22807459962300417,-0.11331878870250293,0.10913362933839121,0.15998365341030674,-0.2809740302482154,0.16095776293734557
59.0,0.22557436163152916,0.5246773312662053,0.3839529128586451,0.24292330589327607,0.6520588546145831,0.862035779597578,0.8050271923549124,0.14453709570418574
60.0,0.11848349011600637,0.864450457313143,0.5921813976110797,0.00422386947938745,0.02648413288533596,0.8442778838172128,0.7313350880553472,0.9991408919658458
61.0,1.052269889689972,0.5523565049531921,0.6858422183542826,0.5459332915298115,0.5003664038691304,0.48327144482147555,0.9098577704327068,0.6537819633546136
62.0,0.6224512246217506,0.8112646579936348,0.16078571743837405,0.9700750451953776,0.5763791978548221,0.8796645083919983,0.45389116417298453,0.6906993994533533
63.0,0.8529906176527852,0.7238898899259409,0.39272168267372837,0.30677268130926166,0.7744148036918509,0.3495596642581026,0.5942107018306125,0.8083673526437942
64.0,0.2520045763129209,0.9361440495748886,0.9604029810528215,0.41791790543852764,0.3986472592165948,0.9797975191224533,0.8862706924393305,0.39158869337253877
65.0,0.2556288242244467,0.946481922077313,0.923486651662401,0.11408234058963482,0.5979719672309751,0.4789893971551465,0.008870081318676457,0.4849112191402278
66.0,0.47031152824770694,0.4649043449506122,0.9767336219523068,0.8957969020960634,0.6524232594154895,0.43314957963819684,1.2242737450682433,0.855122700142359
67.0,0.5726352161717995,0.6894807159060626,0.6997048769953929,0.7665384409979069,0.3698941523076959,0.8334412604027306,0.8155707146187996,0.4254201658964894
68.0,0.4069592849606618,0.26640616319102817,0.9446361797287016,0.6144033652860934,1.0081351052601715,0.5725386754221886,0.905242443070705,0.16878183161805307
69.0,0.15399546748902196,0.9282144496320693,0.889326599565038,0.7552348516982339,0.24577450066564172,0.44538634370165625,1.013169087177207,0.7899825881766096
70.0,0.5596190776417789,0.7248124231750065,0.19587949359091453,0.25227850258379503,0.123273215227543,0.5868969834093659,0.7843589240596117,0.6835240183570811
71.0,-0.20023948693101765,-0.22347674594407266,0.09462291284724249,0.5217197924055419,-0.20500871961023562,0.2904110730970295,0.49805350694353434,0.6739381038855939
72.0,0.43734063057319694,0.8610263311543722,0.9588812629701785,0.32996352255623523,0.15431013963679355,0.8780593326950951,0.6437391525941631,0.9322419683287848
73.0,0.43150369190078103,0.3667476200118214,0.8873109050652171,0.2185873521663459,0.07347712972115977,0.5823976580169117,0.9125112510566984,1.0702433952581643
74.0,0.1992177113419919,0.48370396921291214,0.20504889545567564,0.7058148258062028,0.5843132802077369,-0.10809196301032979,-0.002987170604630976,0.6267748154178425
75.0,0.9366546105879853,0.7597739622367363,0.7052652090145614,0.9245626382481843,0.7513746076953898,0.388324530980582,0.35358631406646557,0.9223449482677253
76.0,0.4146313917089148,0.019659305768000714,0.4943874558444385,-0.025888461946032493,0.5436223356341952,-0.17891627630115195,0.36637939902782063,0.14665565684305532
77.0,0.3445829469076746,0.21021959162782772,0.4643780014110409,0.7799638897322352,-0.12825454247820034,-0.03184443232933646,-0.03024473564167193,0.16128953960006828
78.0,0.10207178853992101,0.15708878174532515,0.7214698929854537,0.10350128020613346,0.6349745989031477,0.4966228226733357,0.026857550783319268,0.12439993757503484
79.0,0.45243366983271,0.9859678860782034,0.15188635124432767,0.3486352734027176,0.33780335662143074,0.3091445458278271,0.9578591412853376,0.2475338711101191
80.0,0.4540396018510805,0.26491795437117066,0.5179937932141093,0.37930285834843813,0.7762780092589716,0.44747702991843225,0.1395914010049446,0.42508065426693015
81.0,0.334414042426201,0.518404541344663,0.490125292065487,0.8946365248423807,0.598419251390286,0.5464176643777522,0.6990213021778975,0.2535296320848296
82.0,0.7406125348180929,0.873890591658308,0.44285782799174694,0.3501196286281915,0.8950496034375952,0.4860766115312088,0.6456054742159737,0.48939644008764205
83.0,0.23879976075677598,0.27018628037789694,0.7249941193652407,1.0388449223259952,1.022844264994256,0.3320893112638676,0.9763332494136662,0.6325721866096714
84.0,0.046559283756942,0.25175033077871933,0.12857949050910206,0.2751946921465521,0.5672503856086958,0.3863510682102842,0.7302003600190596,0.49781729465367963
85.0,0.18202098953291376,0.5199221022453829,0.824346039469185,0.5630443304180159,0.22790154225294953,0.5300553435058188,0.8020317152293291,0.3558754557668372
86.0,0.6826865130920978,0.6410341252710038,0.5780989369619582,0.9283302744255143,0.6085724244857857,0.6361459545075147,0.7047053205958438,0.9308339547445215
87.0,0.23902792961476424,1.0163287485733463,0.5225191766884141,1.0223202499165758,0.41636839065584136,0.9892031336397562,0.5568662224352727,0.7631302772971185
88.0,0.15502850119072784,-0.11706010398913602,-0.030534153416832462,0.0966191265021175,0.26740789879100096,0.2183749640011252,-0.16726302539087098,0.12875614933901902
89.0,0.684599742735582,0.7007590637191669,0.5987896823806961,0.5804132172007509,0.5982618636836005,0.8584196132815222,0.23110726779279003,0.34677373590581967
90.0,0.6191472686381726,0.931926596193908,0.5916666743672299,0.32742330135134345,0.6044926742421501,0.6915339266519781,0.126716708749951,0.27548980313534965
91.0,-0.24325168598938424,0.21308856448522154,0.6420655751706148,0.6456764370785888,0.5818552199913466,0.04742207847488897,-0.057333479780475254,0.4904516243655365
92.0,0.27758911440266343,0.45461529953656954,0.8800515093478295,0.2939074326001965,0.9371458765365768,0.7979817725656512,0.43463935176715174,0.012765698516034317
93.0,0.5235619800097431,-0.0759017407159949,-0.18343792091026268,0.6858153272757482,0.2235357900183802,0.2640662593279594,-0.06335653027517646,0.705086897983759
94.0,0.6090091809346301,0.03196032076187074,0.45904324815741265,0.8358035423733055,-0.16861592627169383,0.3264860130508664,0.39267314496824957,0.3522564532379342
95.0,0.5130772283860962,0.8603110940332656,0.9559223373119433,0.012255972184768883,0.5746572869725567,-0.19046073420443355,0.5105127535695385,0.7005946584721969
96.0,-0.26249907212250884,0.653856057896447,0.9237282859517475,0.1430584092847601,0.2858755040588338,0.35585823384473336,0.14299045224056386,0.20173391380925942
97.0,0.6600179477759824,0.5499115059401429,0.7334761757336873,0.4543073502726139,0.9593145910246935,0.667753783768371,0.36254516305847306,0.056832443475870485
98.0,0.8565637710064496,0.8978373980564811,0.17142436275456951,0.5163890924072759,0.1866207661135362,0.8509499790527588,0.1425264535291747,0.5621706140238765
99.0,0.5068103763202119,0.41114967974664274,0.11540729594615524,0.30937713278007095,0.576947179579821,0.35222060371400726,0.22156747634384366,0.14405580894422707
100.0,0.12209426900923813,0.47393608140710275,0.8725623803947975,-0.0395728724534693,-0.15239679076410467,0.49942786473391027,0.4775792202616735,0.19562367968019678
101.0,0.48661871282032065,0.09922726899030208,0.6458674897573591,0.07328345410963999,0.3234873974445464,0.0017010641439227372,-0.07796644070332835,0.08701256577530951
102.0,0.8369623271176422,0.7346254462570007,0.4691676846344162,0.157071470267571,0.32791482456389465,0.2947526789892707,0.8248283306208006,0.9226636639106304
103.0,0.6094053287617556,0.7099049455046699,0.5885974909225715,0.3226195439512604,0.09583445625835567,0.4785153122196288,0.6934908782627619,0.1842412496515425
104.0,0.17029845357177065,0.5497128889488933,0.16010016306817826,0.9231356461217032,0.5564511246297592,0.4493556010557357,1.0821027784957657,0.06611903437702873
105.0,0.3759620672786911,0.9051683361147017,0.2724260224905332,0.5589288288593631,0.6902887330829858,0.9231597455684782,0.48292724668269293,0.7731710073991701
106.0,0.4230348246991439,1.1044583550900695,0.9030258120283665,1.0468944655455745,0.8282295237677881,0.3143151342892415,0.42400591939291626,0.4025549381930859
107.0,0.3301912956282602,0.9259317548863084,1.0070871768297311,0.4298510647027271,0.2190483381369022,0.5699921066384592,-0.04208414892586309,0.3674390196705966
108.0,0.31777392441709906,0.851690018543808,0.46957985588158585,0.8150201508485533,0.9183887539126634,0.352510169153045,1.0894842540848617,0.8180928102080092
109.0,0.45802605861751156,0.3286347395982306,0.04659861889930909,0.858970501583263,0.5092543998872867,1.032667118098648,0.20827325455156753,0.31093134092403885
110.0,0.22943619050615813,0.09881034564184334,-0.002099948932724409,0.37891933883732165,0.21330320568959726,0.2713851352065772,0.23305270529870825,0.8222203256750963
111.0,0.6737660298574037,0.5621187246747229,0.8088632232134438,0.6355218192545921,-0.08064326929977747,-0.06883612947649959,0.37714552934576223,0.5034538935859422
112.0,0.524338666452563,0.9851242494617869,0.6772116937158682,0.7575553008704308,0.677481660245944,0.7266769172385881,0.5088701730201801,0.4190296087806978
113.0,0.47773423769074247,0.6973266150696218,0.5221055832609266,0.5217045826048471,0.43954592918190954,1.0438381166763222,0.3227831174079563,0.8420054874619275
114.0,0.19685465703036106,0.5821961978280802,0.9440090402489923,0.3399063781677817,0.3751155354945508,0.8956563863299871,1.130366318018556,0.4969169087035544
115.0,0.2994689853331299,0.2661860125519036,0.24981184146793797,0.9994004759604914,0.19600464050459163,0.26287455052209924,0.8269407496933924,0.8482889876596528
116.0,0.6184306213969522,0.36629821048476935,0.34726881867751525,0.4134964673708416,0.648444458953096,-0.30869562774277065,0.20708952153653395,0.10260753984952355
117.0,0.2279751571018955,0.26966172135415856,-0.049426543161306596,0.1862884392351437,-0.2874748115085352,0.43037386815326795,0.13615273499782216,0.6840252061942064
118.0,0.19686722045067986,0.036885149239179245,0.8287421970952973,0.14208660199536888,0.15984258207374466,0.10194277097736229,0.5337939170141042,0.5063360594585186
119.0,0.9068823631490639,0.26210026993252944,0.41245067323568657,0.2928033891178053,-0.031621847154142804,0.4645583609527713,0.6020715741230143,0.42924762631906804
120.0,0.5682697843049361,-0.35886770907696364,0.14397708345849672,0.5514083361286422,0.1076828759672326,0.40030162766645044,0.19513427112138346,0.764267569774861
121.0,0.7352434077453566,0.3639785306416714,0.5947567598093001,0.8866910511855202,0.29877263552503563,0.8948455171663801,1.086542507211158,0.7259849130695007
122.0,0.25862834090469183,1.0063860148835073,0.3696367365440011,0.9379043553133495,1.0075123298974584,0.5512401092048068,0.38204261588279514,0.3222493339785468
123.0,0.08190668075254398,0.4064952302958238,0.10743596267220744,0.26090147153459325,0.09666951865882303,-0.21910887827633033,0.2472399297494241,0.257070157266518
124.0,0.9312051340863505,0.7439915605375085,0.4530065584519783,0.1059552696116471,0.8010191772150027,0.6128220251640828,0.6238708413925073,0.4828459633994099
125.0,0.1259897961491497,0.8974420571967774,0.22336288636487012,0.3266299796669388,0.7201683729572239,0.5380073583068833,0.9502432117124748,0.7827908236805871
126.0,0.2545208919306191,0.8825458370802111,0.5191481563220622,0.5313683195951671,0.48637225628739444,0.7402238622600039,0.7924507637737527,0.8035888595766904
127.0,0.4659105336607496,0.5227818114756672,-0.020793374376058067,0.19468737117900914,0.20727776304552595,0.5266737627818778,0.7137817172097264,0.287648688551372
128.0,0.5992943186911341,0.4407086996772744,0.33004443284861157,0.7656694201163919,0.7939201372606018,0.02460035796444501,0.39895458246721005,0.4237430855129833
129.0,0.44373156024517374,0.366104716536469,0.04472135325960209,0.38579829375605335,0.5554509314100804,0.509017024428184,0.8485850028136763,0.8343516285562579
130.0,0.33817563239575743,-0.09426754692001209,0.5632972264398177,0.2414612442385906,0.11679340127500056,-0.09553731012239333,0.12922246163016235,0.48860043669862346
131.0,0.474295413359044,0.3229507082092825,0.22851885286250914,0.4036481820958403,1.014754696699697,0.35115543198830257,1.1179824334115365,0.9274351844287442
132.0,0.5870667194890117,-0.07061258386651274,0.19384908113383076,0.6152281864077236,0.2968630190277663,0.5788740701913511,0.7731422507765834,0.793300032319732
133.0,0.35978741769993583,0.4822625273584539,0.7854124074479985,0.32331864704117563,0.42167607482745756,0.0375660580384952,-0.06241763250402726,0.7455511711209257
134.0,0.30536176070221716,0.2143878752438023,0.7294989918080277,0.12422213193451219,0.2284626386105566,0.9446779409750633,0.6489011325842499,0.6200322438638927
135.0,0.15260751718420554,0.13253853982358996,0.8522273527875011,0.23403735894844613,0.5547069395237979,0.5639915353340219,0.267462419136644,0.9711779244936718
136.0,1.0832252345220388,0.8052950703461992,0.2146390341000076,0.4065833295440169,0.626161289803725,0.24594567083800176,0.8415166851008234,0.34167455317999307
137.0,0.5500046530284607,0.36851711131076115,0.8302026782718426,0.4556521508004114,0.34635337186218335,1.0213869107960596,0.7065436802368327,0.7029944360104581
138.0,0.5591186792486097,0.3286444950266909,0.43911310947030135,-0.09211763494326845,0.27831992662833965,0.28450401190059477,0.3050202346261864,0.4747115651328801
139.0,-0.2663915541950834,0.1393365449070568,0.22633713455191917,0.5222051019883766,0.4436311849362141,-0.22580403138673347,0.38395721932765764,0.10269358235259947
140.0,0.442233139585237,0.3337768074081199,0.3071887452931273,0.6011724366852725,0.5649883421570073,0.22916329880372635,0.5709967980385731,0.3688040853999704
141.0,0.22778105714263572,0.8395793738766616,0.22988414991454142,0.8931519862947191,0.6908164625240609,0.5786868389389412,0.7123568009143313,0.7399405197184475
142.0,0.15714356924457845,0.44422116767177117,0.5187712216022666,0.03401864720404145,0.6767054877564704,0.25691214918599037,0.5481087979730901,0.5109117814891594
143.0,0.3326860878451389,0.026538170656813263,0.27395403396703344,0.718759455780288,0.3144930962910452,-0.03246483238736624,0.03740409325173773,0.18032227257926706
144.0,1.0097678008933495,0.5900247874318982,0.8156410287444646,0.19430507056358656,0.20443226467727302,0.8858029307350788,0.7966444547466749,0.1439994017387465
145.0,0.43965180786556757,0.6397637772579554,0.5911181010394464,0.0009421564711686029,0.3772347484214212,0.634521306384081,0.054575962737021026,0.488404679018026
146.0,0.3803278337999894,0.06182601010236799,0.5794692955231243,0.3263264510867219,0.15077675304341445,0.10046597387287727,0.5371500453308454,0.2603822647709427
147.0,0.31337695611085375,0.2975725859479885,0.22509805547429398,-0.07551545108432844,0.4635158635977658,-0.01417992590553164,-0.019278966002839938,0.27156261924835534
148.0,0.3514940200963684,0.19567798860531782,0.32414672750381357,0.9657215804635642,0.8557686779383246,0.953370025729381,0.9262707716537547,0.5940069705990285
149.0,0.012572790884550605,0.5190873385411743,0.034152466668370525,0.2662134404735481,0.2988538239968563,0.4129447636079285,0.46650582119895734,0.8897430869140391
150.0,0.5346223768658799,0.15370738497990505,0.2405903557447567,0.5876924077232585,0.33466127974873516,0.3894532930561305,0.5981656980001712,0.9015791213463648
151.0,0.2135199713927161,1.1677953320855468,0.8116236508455145,0.6790251800172459,0.38512349360670756,0.6362597870713816,0.7744137913404253,0.6541079915299275
152.0,0.32666509728382237,0.6377302693337744,0.9209834762148282,0.7207648799561561,0.21373287238461444,1.0312772583521057,0.9052932237153112,0.7853148063485127
153.0,0.3862472626827056,0.6083910094763093,0.5259971814680171,0.6876239439636871,0.5043441903032737,0.04734922297055761,-0.0009512622265326315,0.7446838803877718
154.0,0.3147231057324957,1.0150774433960161,0.23962456463901288,0.35436404593510096,0.8109160546298991,0.5315354742761094,0.7920093276163077,0.8692723186917267
155.0,0.4985584573854977,0.27806246827358516,0.11021754824173978,0.3564127504530688,0.5422347310020889,0.8203720258476985,0.5959156137790325,0.6938716817960368
156.0,0.5108582480698461,-0.08579017376858873,0.8964261167451332,0.025337913698630914,0.4908480621837387,0.37650533427091637,0.2006759935193245,0.135191907168668
157.0,0.616958817916674,0.6897993830736823,0.37765457887423626,0.2829456857155576,1.1107500285542418,0.2903576049816565,0.8685155794931273,0.5916786651064949
158.0,0.567214220379747,0.8292637493529186,0.7475254720575769,0.8897889655377392,0.9709921565470893,0.7344095213967654,0.3870829656022535,0.7110473963084798
159.0,0.34297179469411865,0.20733738805908,0.371711245674612,0.9115137987998421,0.7802184390247083,1.0723794355911138,0.5595519801142231,0.963829710580434
160.0,0.6651745630019631,0.5305449996966582,0.4444177157926972,0.9676492215773987,0.2610533790806754,1.0526574221513616,0.3227281780058012,0.34105487622423153
161.0,0.3975172351468417,0.49326117209990034,0.48283819175053616,0.6016454396395516,0.29763255499564717,0.2934674913732869,1.1075148126214613,0.38939152342141253
162.0,0.8919338171930716,0.7273903815662295,0.1695362050854148,0.34440074326044956,1.0445230526141787,0.7604273527838583,0.32361899566826646,0.957832530199626
163.0,0.8686322126617433,0.416714036779541,0.6107582550488326,0.10458877985691485,0.8235347073307391,0.45301952912184673,0.7744402766520619,0.13243250005467214
164.0,0.7194709498016983,1.0006782112677408,0.5733556357026287,0.9384194912105286,0.384227341249774,0.6958904397717308,0.3161529590026978,0.2285280022483328
165.0,0.9622067546756772,0.03583166072122006,0.7650885523242672,0.028661924564724973,0.5587815772264512,0.45641820482596474,0.6501980105581158,0.43326718078764315
166.0,0.6616213720196522,0.43786021226748906,0.7906710570152814,0.4877522343433164,0.6181413387515513,0.3041054001338771,1.1262889033185095,0.8983863683981199
167.0,0.9132843773494007,0.4598506377641243,0.26480561948801334,0.30228935976259613,1.1100374784499887,0.446436175081304,0.7933360057691339,0.9318259392785971
168.0,0.44131150311940553,-0.0589704795383911,0.6945021547186079,0.8239772399007542,0.32553344222361413,0.18524083835245614,0.1452586283646689,0.25624017080222666
169.0,0.24868986178855657,0.18442220539832643,0.7473441664378015,0.15327126167902208,-0.1479264732515848,0.25922784655640635,0.4397188936664781,0.5923289686751448
170.0,1.1020520535911247,0.9164917281049535,0.6253740727466263,0.8568916273090128,0.8522583163256727,0.22832201249200912,0.38455770050610777,0.46847758086751834
171.0,0.34313395980214545,0.46018082420424494,0.7612285046611728,0.646725099517644,0.4405550472857547,0.7273874834211139,0.8108179850300427,0.7542143113295071
172.0,-0.01060509269973273,0.7156388699769078,0.9034423863589005,-0.19956330144468493,0.378561580980083,-0.06802000148079791,0.5007391986420943,0.2495421933098359
173.0,0.38175191459198093,0.4115158708148911,0.5281792404541112,1.0003428407506925,1.0650205050317865,0.6690678075679184,0.7577684102757052,0.6810327632924412
