,0,1,2,3,4,5
1.0,0.9282562046475012,0.1697557858793105,0.6850569600865001,0.6924054884791251,-0.8075399500269013,-0.2521983721528521
3.0,-1e-323,1e-323,2e-323,-1e-323,0.0,-1e-323
4.0,0.27469526275515804,0.6913343357335144,-1.2574369465989732,1.3635711655528981,-0.050129588884354676,0.26410666943876
5.0,-0.5120103578493929,0.8712983186156222,0.4415961409490306,0.19836360278007084,-0.5708166946611087,1.0772295969653483
6.0,0.8488711778431776,-1.3101410101497692,0.33725260916686806,0.8282421922986307,-0.37086416701299957,0.9769002726892514
7.0,5e-324,1e-323,5e-324,-1e-323,1e-323,-2e-323
8.0,0.3479928168668217,-0.1614631818790538,0.04696547316496648,0.5433256317350832,0.8045278862957701,0.1133690804112785
9.0,0.5575731780198845,0.228394869266846,0.47406975395941997,-0.37098298255728684,0.5525611855477187,0.3404724379180007
10.0,1.620355315884431,0.2741608474247276,-1.0460184680005944,0.05513890495048581,-0.2686597706705974,0.49962199684152675
11.0,0.21369136698342275,0.25533363720969154,-0.4610793270305027,1.192100168630724,-1.2177047813416735,1.163556884351935
1.0,0.6297157945069208,0.5680153573271739,0.4792830583825578,0.6490663715922309,0.36799342844267424,0.6471236563886986
2.0,1.1914999008789833,0.9586127893853736,0.3849485378928774,0.18711914294861415,0.74582234616582,0.24037366908162053
3.0,0.4691693693647741,0.5098309316934799,0.6737304202954136,0.7991171509514803,0.48783300738892227,0.5747258854686539
4.0,-0.15499401016515152,0.5870587278963845,-0.7432671149101943,0.9319884203351769,0.7429910547763381,0.7082961440009575
5.0,0.03433859661688744,0.48596762155833173,0.349419284385395,0.7325700274669615,0.26770515507573234,0.41474251371638465
6.0,0.3354500163050225,0.6041485428009032,0.5561135303424173,0.3946342688474769,0.8988121749419896,0.1826550061377966
7.0,0.8774627498591168,0.8691399121490808,0.878460211480236,0.837253607198532,0.10300720016550763,0.47964509623265017
8.0,0.5098037709669865,0.1922344532535998,0.5359436453961589,0.44462681273444943,0.6859434198602691,0.3392931180609167
9.0,0.6470608785344868,0.565762842463767,0.15065791934438152,0.18442384037748719,0.6414206677203267,0.23152596242219028
10.0,0.19653599381308534,1.0090844956042768,0.2962896163760346,0.7991190751363656,0.7175073048486322,0.6518398074057913
11.0,0.3488251093446884,0.16146625081237656,-0.1706607349698947,0.6428723173790638,0.6279622184382386,0.6906531800554377
12.0,0.09684616128994689,0.23555148004377832,0.12424838848080325,0.7287791991345833,0.6328194401711704,0.8361480172463505
13.0,0.9342916035243308,0.2895948618184595,0.8551519744765976,0.34802498592241754,-0.08013249456106486,0.5231019620189098
14.0,0.3950963606205681,0.3703171184173829,0.9942564974771733,0.5422854819087433,0.43645712567104583,0.5405448644102153
15.0,0.8754588081322286,0.013652868822184394,0.7687364585055203,0.47815885181855616,0.716616340912345,0.38135340598528045
16.0,0.5831396740243461,0.484068451920662,0.8122122552888605,0.9921477742514613,0.8237470683100424,0.8144102558612594
17.0,0.8853021570852063,0.8582305760397432,0.34464823378725423,0.7697588271275632,0.42030739001889106,0.5809257287211729
18.0,0.8662343938353605,0.7291944284888803,0.6564156938078067,0.7537346750637706,0.2754305605549264,0.4879332987212126
19.0,0.27660239475705406,0.16584657643900386,0.4436847660942446,0.24812350424644852,0.5721928526111516,0.22004211046516278
20.0,0.5126037280743949,0.8852556571567983,0.6299347345085224,0.6790037566434043,0.46630801986677944,0.6142390621481565
21.0,0.27963036993802254,0.7811646131415694,-0.06927440781607587,0.6425241712729359,0.750946112492459,0.7374375214807942
22.0,0.17847389759916354,0.5386795416401148,0.5794702091100248,-0.02711885483113453,0.4618912042389362,0.5899459911265559
23.0,-0.3055262227491782,0.22456665787329666,0.29740907101445585,0.7842866646779467,0.3282871575431236,0.9489506978493764
24.0,0.8004573530947429,0.11294328869186522,0.6581667229638233,0.3584666579304749,0.4986030783689697,0.2450931807904053
25.0,0.3188661655213845,0.6235669178858787,0.9402070012807473,0.7903094393208387,0.5388885955370865,0.7922628452306876
26.0,0.009066804426060428,1.1005571997445398,0.6953523517711451,0.6742433528537342,-0.04987480064715391,0.719838435511146
27.0,0.5794420574326008,0.5026919823864211,0.3439079661939666,0.5657031560781989,0.5953655069004816,0.8228920068908836
28.0,0.6078079295180253,1.1172360633892442,0.623086760330614,0.651989971340771,0.5011234582396173,0.9183514909014547
29.0,0.6661730112516935,0.6032358709315349,0.4792742664350186,0.6125168276611295,0.5405789582543037,0.7341919779121794
30.0,0.4424832582974522,0.40799081473568793,0.957917667034458,0.7289395309011663,0.5166035077391204,0.556181933240861
31.0,0.5247316591548875,0.8498153350292416,0.9215296787893011,0.9114852845462685,0.42127234568713023,0.7757283611874881
32.0,0.17690673189621195,0.389358138080265,0.41981115315165485,0.4362226692327252,0.8615987600232078,0.5044387288265928
33.0,0.5265107368073695,0.6497300652851158,0.6193859770507246,1.0612478779441081,0.8102604553278868,0.6297628685027663
34.0,0.5372166811606907,0.41491596267738046,0.9661848989943488,0.40960026984006337,0.4532259766566206,0.6052731181159214
35.0,0.729080005370955,0.76556584286256,0.500519274222487,0.7498855467570331,0.47927944626563407,0.5667807876675587
36.0,0.4936594324038823,0.1865131150280939,0.782507669492927,0.5014649437706251,-0.08555126690274018,0.11696237634541692
