,0,1,2,3,4,5
1.0,0.9193475341726407,-2.8237148168273998,3.6140630046017135,1.6160525188574715,0.6014792287974906,-2.0479301991382877
3.0,1e-323,-2e-323,-1.5e-323,-3e-323,1.5e-323,3e-323
4.0,2.3035914183496704,0.829189233731463,-0.5257179440652854,-1.302952304257297,-1.0346827609438694,1.096570412007306
5.0,0.06790933787743379,4.844019291288914,-1.7537167811128378,1.4760692186030238,-0.5266569834957607,-2.162611844239585
6.0,1.1539205328693627,0.8381747932137407,1.0533641367739375,-2.67577005904288,1.765464531682736,-0.48932530255595047
7.0,5e-324,1.5e-323,0.0,-1.5e-323,5e-324,1e-323
8.0,-0.3613807762602336,1.571624963521756,2.1964717128874574,-0.16574973681331906,-3.556210365275205,2.678497952293243
9.0,-3.5809010744538496,-0.7443206558594108,-0.6074078009654994,1.665090393987878,3.5716838088817036,2.1204011732708663
10.0,1.3409913075050974,-0.9660351827388033,-0.16463047041620546,0.6453705187497616,-0.4686892259921253,0.9899006530323546
11.0,2.239970757528787,0.013445474021945847,-0.9461438629834785,0.8506786983291253,-0.11111791860120264,-0.7578246900587212
1.0,0.8247643354702218,0.4293050941126395,0.2733395275945584,0.5392662158367525,0.8803014259586418,0.4571022882672778
2.0,0.5882916181832152,0.25704913283560316,0.27154178593090467,0.4941343604767079,0.17497645277756077,0.34220137726695893
3.0,0.7003518412225063,0.4165490360657331,0.40035192432839,0.3639278206240847,0.31734678994416626,0.3390977069022321
4.0,0.9498451812773566,0.8921749300355704,1.021158088313178,0.6585753022737263,0.03993753348381346,1.624841893982553
5.0,0.6304007026395232,0.3961274790342652,0.2877053629453783,-0.10043687464744047,0.7036338610186648,-0.027818894218855222
6.0,0.22409331452833306,0.6963800806081498,0.17479616883242813,0.39266760389331457,0.3187001701561008,0.2991807367606462
7.0,0.6289989491382134,0.7651598476600494,0.04309413486122296,0.8376284726901477,0.711764466098796,0.7011515573070751
8.0,0.3600684396143597,0.8383472245621396,0.5420080728670303,0.374658953760585,0.7298014019760501,0.7179916642983158
9.0,0.44172063030362296,0.3419042152943088,0.4445849133189775,0.847445377145041,0.7381314272651739,0.6150488140317606
10.0,0.8498940062113446,0.12570466800257418,0.6379672302402724,0.01896470788958945,0.35802883291842225,0.36780462680006887
11.0,0.6593219097388388,0.45408017520758,0.29772056577040007,0.3394208394416657,0.41895147583405934,0.586563572718072
12.0,0.30536989173971696,0.9670243801975461,0.519699451353382,0.6861226121612499,0.7729355193610618,0.48982647545640895
13.0,0.5135019505918145,-0.05830571643363317,0.3898235674215221,0.511921265280708,0.48182302167136387,0.21614698576678645
14.0,0.7330618456656867,0.5936415492471544,0.5854297677501807,0.596691522271821,0.550806456542779,0.6888039767275403
15.0,0.8393390698986936,0.26619864393875564,0.6243842769839241,0.9939547764048671,1.0772596571857476,0.5322845577065034
16.0,0.7189663482561507,0.754275464301345,0.5657890620017529,0.24512138081579296,0.912360960815064,0.2549243905112299
17.0,0.765195207246119,0.1187685164566733,0.5371297058176329,0.552512665530558,0.5060888802942453,0.6727344595146592
18.0,0.2568435790742603,0.5702881259621058,0.8862992391582026,0.4663349440335273,0.3958789137138875,0.3260851612494011
19.0,-0.1250583180627251,0.8282500846735172,0.6435290031174483,0.6084772077698902,0.03765585960801373,0.7047407943454874
20.0,0.9032440718934777,0.4334678777365238,0.6312224348525608,0.41428320469603636,0.6282353281389836,0.9456489105917096
21.0,0.574938725360997,0.4121282699935254,0.22538449543673908,0.3609777822917278,0.31544788375799887,0.46553425652413766
22.0,-0.12626364474481747,0.6250835220502,0.24121417331279854,1.0182665956431634,0.5210414105788895,0.41387738733496393
23.0,0.41320812311398225,0.4397087941699738,0.3278110992268679,0.20589452131461905,0.3186034324946667,0.414145628615702
24.0,0.4764769247713706,0.2821046974001954,0.8968710622214209,0.528102072374356,0.9583226440006015,0.7476838837745836
25.0,0.4671953673553452,0.9518754451732644,0.1883546397931037,0.4010648816899743,0.37080469012499734,0.24063995754217088
26.0,0.33353749128428983,0.2817938204386803,0.5307170481835787,-0.19982570043775108,0.05713170144343928,0.06884164299106955
27.0,0.6791652123593059,0.2989545711374557,0.7837266542150315,0.6652975869186262,0.6242034609726332,0.3734404080166787
